Country Name,Country Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,,
Permanent cropland (% of land area),AG.LND.CROP.ZS,Marshall Islands,MHL,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,38.88888889,36.11111111
Permanent cropland (% of land area),AG.LND.CROP.ZS,Malaysia,MYS,16.98371633,17.04458986,17.33373916,17.59853904,17.60462639,17.60462639,17.60767007,17.60767007,17.60767007,17.60767007,17.60767007,17.60767007,17.91203774,17.95769289,17.95769289,17.95769289,18.24684219,18.24684219,18.53599148,19.02297976,19.41865774,19.78389895,20.08826663
Permanent cropland (% of land area),AG.LND.CROP.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Permanent cropland (% of land area),AG.LND.CROP.ZS,Lao PDR,LAO,0.272963605,0.281629116,0.285961872,0.294627383,0.311958406,0.329289428,0.329289428,0.337954939,0.350953206,0.350953206,0.350953206,0.350953206,0.350953206,0.350953206,0.368284229,0.389948007,0.424610052,0.428942808,0.467937608,0.563258232,0.730069324,0.732235702,0.732235702
Permanent cropland (% of land area),AG.LND.CROP.ZS,"Korea, Rep.",KOR,1.700186606,1.783122538,1.86605847,1.948994402,2.094132283,2.0733983,2.094132283,2.094132283,2.0733983,2.0733983,2.067397147,1.952681062,1.931818182,1.89010535,1.868869386,1.868290669,1.908790755,1.999381635,2.070030896,2.139257431,2.159827214,2.134565999,2.207949439
Permanent cropland (% of land area),AG.LND.CROP.ZS,"Korea, Dem. Rep.",PRK,1.494892451,1.494892451,1.660991612,1.660991612,1.660991612,1.660991612,1.660991612,1.660991612,1.660991612,1.660991612,1.660991612,1.660991612,1.660991612,1.660991612,1.660991612,1.660991612,1.660991612,1.660991612,1.827090773,1.910140354,1.910140354,1.910140354,1.910140354
Permanent cropland (% of land area),AG.LND.CROP.ZS,Kiribati,KIR,45.67901235,45.67901235,43.20987654,43.20987654,43.20987654,43.20987654,43.20987654,39.50617284,39.50617284,39.50617284,39.50617284,39.50617284,39.50617284,39.50617284,39.50617284,39.50617284,39.50617284,39.50617284,39.50617284,39.50617284,39.50617284,39.50617284,39.50617284
Permanent cropland (% of land area),AG.LND.CROP.ZS,Japan,JPN,1.272627537,1.236972024,1.204059243,1.160175535,1.119034558,1.075445816,1.042524005,1.015089163,0.995884774,0.976680384,0.957475995,0.943758573,0.930041152,0.919067215,0.910836763,0.899862826,0.888888889,0.877914952,0.864197531,0.85310657,0.842122588,0.831138907,0.822909809
Permanent cropland (% of land area),AG.LND.CROP.ZS,Indonesia,IDN,6.467318403,6.321036449,6.672113139,7.200936205,7.637574038,7.645302141,7.645302141,7.728103247,8.280110622,8.55611431,9.052920947,9.384125372,9.715329797,9.770530534,9.880932009,10.48814012,11.0401475,11.20574971,11.59215487,11.59215487,12.14416225,12.14416225,12.42016593
Permanent cropland (% of land area),AG.LND.CROP.ZS,"Hong Kong SAR, China",HKG,1.01010101,1.01010101,1.01010101,1.01010101,0.952380952,0.952380952,0.952380952,0.952380952,0.952380952,0.952380952,0.952380952,0.952380952,0.952380952,0.952380952,0.952380952,0.952380952,0.952380952,0.952380952,0.952380952,0.952380952,0.952380952,0.952380952,0.952380952
Permanent cropland (% of land area),AG.LND.CROP.ZS,Guam,GUM,18.51851852,18.51851852,18.51851852,18.51851852,18.51851852,18.51851852,18.51851852,18.51851852,18.51851852,18.51851852,18.51851852,18.51851852,18.51851852,18.51851852,18.51851852,18.51851852,18.51851852,18.51851852,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667
Permanent cropland (% of land area),AG.LND.CROP.ZS,French Polynesia,PYF,5.737704918,5.737704918,5.737704918,5.464480874,5.464480874,5.464480874,5.464480874,5.464480874,5.464480874,5.464480874,5.464480874,6.010928962,6.010928962,6.010928962,6.010928962,6.010928962,6.010928962,6.010928962,6.010928962,6.010928962,6.284153005,6.284153005,6.284153005
Permanent cropland (% of land area),AG.LND.CROP.ZS,Fiji,FJI,4.378762999,4.378762999,4.378762999,4.378762999,4.652435687,4.652435687,4.652435687,4.652435687,4.542966612,4.542966612,4.542966612,4.542966612,4.542966612,4.542966612,4.542966612,4.542966612,4.542966612,4.597701149,4.652435687,4.652435687,4.652435687,4.652435687,4.652435687
Permanent cropland (% of land area),AG.LND.CROP.ZS,China,CHN,0.798870929,0.830825766,0.926690278,0.990599952,1.109899193,1.139724953,1.171679859,1.171679859,1.171679859,1.171681107,1.171681831,1.192985264,1.235591946,1.278198592,1.315479482,1.342108679,1.411344534,1.448625333,1.491231929,1.544490212,1.619051809,1.682961749,1.704265062
Permanent cropland (% of land area),AG.LND.CROP.ZS,Cambodia,KHM,0.623158849,0.651484251,0.651484251,0.679809653,0.679809653,0.736460458,0.736460458,0.736460458,0.793111262,0.793111262,0.793111262,0.849762067,0.849762067,0.849762067,0.883752549,0.878087469,0.878087469,0.878087469,0.878087469,0.878087469,0.878087469,0.878087469,0.878087469
Permanent cropland (% of land area),AG.LND.CROP.ZS,Brunei Darussalam,BRN,0.759013283,0.759013283,0.759013283,0.759013283,0.759013283,0.759013283,0.759013283,0.759013283,0.759013283,0.759013283,0.948766603,0.948766603,0.948766603,0.948766603,0.948766603,0.948766603,0.948766603,0.948766603,1.138519924,1.138519924,1.138519924,1.138519924,1.138519924
Permanent cropland (% of land area),AG.LND.CROP.ZS,Australia,AUS,0.022649467,0.023170144,0.024211499,0.02603387,0.026424378,0.02811658,0.029808781,0.031891491,0.035145725,0.038530128,0.041654192,0.042305039,0.043606732,0.043867071,0.044257579,0.045559273,0.050766047,0.051416893,0.051416893,0.05206774,0.05206774,0.049464353,0.051026385
Permanent cropland (% of land area),AG.LND.CROP.ZS,American Samoa,ASM,10,10,10,10,10,10,10,11.5,11.45,11.5,10,10,8.5,8.5,8.5,8.5,9,9.2,9.5,9.5,9.5,9.5,9.5
Forest area (sq. km),AG.LND.FRST.K2,Vietnam,VNM,95994,98358,100722,103086,105450,107814,110178,112542,114906,117270,119970,122670,125370,128070,130770,132872,134974,137076,139178,141280,142570,143860,145150
Forest area (sq. km),AG.LND.FRST.K2,Vanuatu,VUT,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400
Forest area (sq. km),AG.LND.FRST.K2,Tuvalu,TUV,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Forest area (sq. km),AG.LND.FRST.K2,Tonga,TON,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
Forest area (sq. km),AG.LND.FRST.K2,Timor-Leste,TMP,9548,9436,9324,9212,9100,8988,8876,8764,8652,8540,8428,8316,8204,8092,7980,7868,7756,7644,7532,7420,7308,7196,7084
Forest area (sq. km),AG.LND.FRST.K2,Thailand,THA,143056,146062,149068,152074,155080,158086,161092,164098,167104,170110,168288,166466,164644,162822,161000,161298,161596,161894,162192,162490,162790,163090,163390
Forest area (sq. km),AG.LND.FRST.K2,Solomon Islands,SLB,23184,23128,23072,23016,22960,22904,22848,22792,22736,22680,22626,22572,22518,22464,22410,22354,22298,22242,22186,22130,22074,22018,21962
Forest area (sq. km),AG.LND.FRST.K2,Singapore,SGP,163.5,163.5,163.5,163.5,163.5,163.5,163.5,163.5,163.5,160,163.5,163.5,163.5,163.5,160,163.5,163.5,163.5,163.5,160,163.5,163.5,163.5
Forest area (sq. km),AG.LND.FRST.K2,Samoa,WSM,1341,1382,1423,1464,1505,1546,1587,1628,1669,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710
Forest area (sq. km),AG.LND.FRST.K2,Philippines,PHL,66022,66494,66966,67438,67910,68382,68854,69326,69798,70270,70364,70458,70552,70646,70740,70272,69804,69336,68868,68400,70800,73200,75600
Forest area (sq. km),AG.LND.FRST.K2,Papua New Guinea,PNG,336243,336216,336189,336162,336135,336108,336081,336054,336027,336000,335972,335944,335916,335888,335860,335834,335808,335782,335756,335730,335702,335674,335646
Forest area (sq. km),AG.LND.FRST.K2,Palau,PLW,383,384.4,385.8,387.3,388.7,390.1,391.6,393,394.4,400,397.3,398.7,400.2,401.6,400,403,403,403,403,400,403,403,403
Forest area (sq. km),AG.LND.FRST.K2,Northern Mariana Islands,MNP,334.4,332.8,331.2,329.5,327.9,326.2,324.6,322.9,321.3,320,318,316.4,314.7,313.1,310,309.8,308.1,306.5,304.8,300,301.5,299.9,298.3
Forest area (sq. km),AG.LND.FRST.K2,New Zealand,NZL,97061,97542,98023,98504,98985,99466,99947,100428,100909,101390,101478,101566,101654,101742,101830,101766,101702,101638,101574,101510,101512,101514,101516
Forest area (sq. km),AG.LND.FRST.K2,New Caledonia,NCL,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390,8390
Forest area (sq. km),AG.LND.FRST.K2,Myanmar,MMR,387830,383480,379130,374780,370430,366080,361730,357380,353030,348680,345586,342492,339398,336304,333210,330114,327018,323922,320826,317730,312266,306802,301338
Forest area (sq. km),AG.LND.FRST.K2,Mongolia,MNG,124541,123722,122903,122084,121265,120446,119627,118808,117989,117170,116352,115534,114716,113898,113080,116542.4,120004.8,123467.2,126929.6,130390,129419.2,128446.4,127473.6
Forest area (sq. km),AG.LND.FRST.K2,"Micronesia, Fed. Sts.",FSM,636.1,636.4,636.7,636.9,637.2,637.5,637.7,638,638.3,640,638.8,639.1,639.4,639.7,640,640.2,640.5,640.7,641,640,641.6,641.8,642.1
Forest area (sq. km),AG.LND.FRST.K2,Marshall Islands,MHL,126.4,126.4,126.4,126.4,126.4,126.4,126.4,126.4,126.4,130,126.4,126.4,126.4,126.4,130,126.4,126.4,126.4,126.4,130,126.4,126.4,126.4
Forest area (sq. km),AG.LND.FRST.K2,Malaysia,MYS,222975,222190,221405,220620,219835,219050,218265,217480,216695,215910,214508,213106,211704,210302,208900,211368,213836,216304,218772,221240,221382,221524,221666
Forest area (sq. km),AG.LND.FRST.K2,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Forest area (sq. km),AG.LND.FRST.K2,Lao PDR,LAO,175330.1,174211.2,173092.3,171973.4,170854.5,169735.5,168616.6,167497.7,166378.8,165260,165947.3,166634.8,167322.2,168009.7,168700,170588.8,172480.5,174372.2,176263.9,178160,180047.3,181939,183830.7
Forest area (sq. km),AG.LND.FRST.K2,"Korea, Rep.",KOR,63618,63536,63454,63372,63290,63208,63126,63044,62962,62880,62814,62748,62682,62616,62550,62484,62418,62352,62286,62220,62144,62068,61992
Forest area (sq. km),AG.LND.FRST.K2,"Korea, Dem. Rep.",PRK,80742,79474,78206,76938,75670,74402,73134,71866,70598,69330,68062,66794,65526,64258,62990,61724,60458,59192,57926,56660,55390,54120,52850
Forest area (sq. km),AG.LND.FRST.K2,Kiribati,KIR,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,120,121.5,121.5,121.5,121.5,120,121.5,121.5,121.5,121.5,120,121.5,121.5,121.5
Forest area (sq. km),AG.LND.FRST.K2,Japan,JPN,249426,249352,249278,249204,249130,249056,248982,248908,248834,248760,248878,248996,249114,249232,249350,249412,249474,249536,249598,249660,249644,249628,249612
Forest area (sq. km),AG.LND.FRST.K2,Indonesia,IDN,1166314,1147178,1128042,1108906,1089770,1070634,1051498,1032362,1013226,994090,990986,987882,984778,981674,978570,971720,964870,958020,951170,944320,937476,930632,923788
Forest area (sq. km),AG.LND.FRST.K2,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Forest area (sq. km),AG.LND.FRST.K2,Guam,GUM,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
Forest area (sq. km),AG.LND.FRST.K2,French Polynesia,PYF,600,650,700,750,800,850,900,950,1000,1050,1100,1150,1200,1250,1300,1350,1400,1450,1500,1550,1550,1550,1550
Forest area (sq. km),AG.LND.FRST.K2,Fiji,FJI,9556.5,9584.1,9611.6,9639.2,9666.7,9694.2,9721.8,9749.3,9776.9,9800,9838,9871.7,9905.3,9939,9970,9963.9,9955.1,9946.4,9937.7,9930,9977.6,10026.2,10074.8
Forest area (sq. km),AG.LND.FRST.K2,China,CHN,1591265.9,1611125.8,1630985.7,1650845.6,1670705.5,1690565.4,1710425.3,1730285.2,1750145.1,1770010,1802091.8,1834178.6,1866265.4,1898352.2,1930440,1945571.8,1960704.6,1975837.4,1990970.2,2006100,2021525,2036947,2052369
Forest area (sq. km),AG.LND.FRST.K2,Cambodia,KHM,128042,126644,125246,123848,122450,121052,119654,118256,116858,115460,113830,112200,110570,108940,107310,106036,104762,103488,102214,100940,99666,98392,97118
Forest area (sq. km),AG.LND.FRST.K2,Brunei Darussalam,BRN,4114,4098,4082,4066,4050,4034,4018,4002,3986,3970,3954,3938,3922,3906,3890,3872,3854,3836,3818,3800,3800,3800,3800
Forest area (sq. km),AG.LND.FRST.K2,Australia,AUS,1285710,1286010,1286310,1286610,1286910,1287210,1287510,1287810,1288110,1288410,1286010,1283610,1281210,1278810,1276410,1267550,1258690,1249830,1240970,1232110,1235190,1238270,1241350
Forest area (sq. km),AG.LND.FRST.K2,American Samoa,ASM,183.5,183.2,182.9,182.5,182.2,181.9,181.5,181.2,180.8,180,180.2,179.8,179.5,179.1,180,178.5,178.1,177.8,177.5,180,176.8,176.4,176.1
Forest area (% of land area),AG.LND.FRST.ZS,Vietnam,VNM,29.4921503,30.21843989,30.94472948,31.67101908,32.39730867,33.12359827,33.84988786,34.57617746,35.30246705,37.70012216,38.56440258,39.50088553,40.4328055,41.30357661,42.17434773,42.85225917,43.53017061,44.20808205,44.88599349,45.56390492,45.97994001,46.3959751,46.81201019
Forest area (% of land area),AG.LND.FRST.ZS,Vanuatu,VUT,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997
Forest area (% of land area),AG.LND.FRST.ZS,Tuvalu,TUV,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333
Forest area (% of land area),AG.LND.FRST.ZS,Tonga,TON,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
Forest area (% of land area),AG.LND.FRST.ZS,Timor-Leste,TMP,64.20981843,63.45662408,62.70342972,61.95023537,61.19704102,60.44384667,59.69065232,58.93745797,58.18426362,57.43106927,56.67787492,55.92468056,55.17148621,54.41829186,53.66509751,52.91190316,52.15870881,51.40551446,50.65232011,49.89912576,49.14593141,48.39273705,47.6395427
Forest area (% of land area),AG.LND.FRST.ZS,Thailand,THA,28.00133101,28.58971599,29.17810096,29.76648594,30.35487091,30.94325589,31.53164086,32.12002584,32.70841081,33.29679579,32.94016324,32.5835307,32.22689816,31.87026561,31.51363307,31.57196265,31.63029224,31.68862182,31.7469514,31.80528098,31.86400204,31.92272309,31.98144415
Forest area (% of land area),AG.LND.FRST.ZS,Solomon Islands,SLB,82.82958199,82.62951054,82.42943909,82.22936763,82.02929618,81.82922472,81.62915327,81.42908181,81.22901036,81.02893891,80.83601286,80.64308682,80.45016077,80.25723473,80.06430868,79.86423723,79.66416577,79.46409432,79.26402287,79.06395141,78.86387996,78.6638085,78.46373705
Forest area (% of land area),AG.LND.FRST.ZS,Singapore,SGP,24.40298507,24.40298507,24.40298507,24.40298507,24.40298507,24.40298507,24.40298507,24.40298507,24.40298507,24.40298507,24.40298507,24.22222222,23.79912664,23.73004354,23.73004354,23.55907781,23.52517986,23.35714286,23.35714286,23.29059829,23.22443182,23.15864023,23.12588402
Forest area (% of land area),AG.LND.FRST.ZS,Samoa,WSM,47.38515901,48.83392226,50.28268551,51.73144876,53.18021201,54.62897527,56.07773852,57.52650177,58.97526502,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827
Forest area (% of land area),AG.LND.FRST.ZS,Philippines,PHL,22.14240199,22.30070094,22.4589999,22.61729886,22.77559781,22.93389677,23.09219573,23.25049468,23.40879364,23.5670926,23.59861824,23.63014388,23.66166952,23.69319516,23.7247208,23.56776336,23.41080592,23.25384848,23.09689104,22.93993359,23.74484355,24.5497535,25.35466345
Forest area (% of land area),AG.LND.FRST.ZS,Papua New Guinea,PNG,74.24877446,74.24281235,74.23685024,74.23088813,74.22492603,74.21896392,74.21300181,74.2070397,74.2010776,74.19511549,74.18893256,74.18274964,74.17656671,74.17038378,74.16420086,74.15845957,74.15271828,74.14697699,74.1412357,74.13549441,74.12931149,74.12312856,74.11694563
Forest area (% of land area),AG.LND.FRST.ZS,Palau,PLW,83.26086957,83.56521739,83.86956522,84.19565217,84.5,84.80434783,85.13043478,85.43478261,85.73913043,86.06521739,86.36956522,86.67391304,87,87.30434783,87.60869565,87.60869565,87.60869565,87.60869565,87.60869565,87.60869565,87.60869565,87.60869565,87.60869565
Forest area (% of land area),AG.LND.FRST.ZS,Northern Mariana Islands,MNP,72.69565217,72.34782609,72,71.63043478,71.2826087,70.91304348,70.56521739,70.19565217,69.84782609,69.47826087,69.13043478,68.7826087,68.41304348,68.06521739,67.69565217,67.34782609,66.97826087,66.63043478,66.26086957,65.91304348,65.54347826,65.19565217,64.84782609
Forest area (% of land area),AG.LND.FRST.ZS,New Zealand,NZL,36.86187384,37.04454825,37.22722267,37.40989708,37.59257149,37.77524591,37.95792032,38.14059474,38.32326915,38.50594356,38.53936425,38.57278493,38.60620561,38.6396263,38.67304698,38.64874103,38.62443508,38.60012913,38.57582317,38.55151722,38.55227678,38.55303634,38.55379591
Forest area (% of land area),AG.LND.FRST.ZS,New Caledonia,NCL,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536
Forest area (% of land area),AG.LND.FRST.ZS,Myanmar,MMR,59.34296294,58.67735716,58.01175138,57.34614561,56.68053983,56.01493405,55.34932827,54.6837225,54.01811672,53.35251094,52.87908927,52.40566759,51.93224592,51.46827462,50.999449,50.51708571,50.03947852,49.58166873,49.10852595,48.63760218,47.79898667,46.9726709,46.14105469
Forest area (% of land area),AG.LND.FRST.ZS,Mongolia,MNG,8.016491156,7.963773527,7.911055897,7.858338268,7.805620639,7.75290301,7.700185381,7.647467751,7.594750122,7.542032493,7.489379232,7.436725971,7.38407271,7.33141945,7.278766189,7.501634955,7.72450372,7.947372486,8.170241252,8.393110018,8.330492546,8.267875074,8.205257602
Forest area (% of land area),AG.LND.FRST.ZS,"Micronesia, Fed. Sts.",FSM,90.87142857,90.91428571,90.95714286,90.98571429,91.02857143,91.07142857,91.1,91.14285714,91.18571429,91.22857143,91.25714286,91.3,91.34285714,91.38571429,91.41428571,91.45714286,91.5,91.52857143,91.57142857,91.61428571,91.65714286,91.68571429,91.72857143
Forest area (% of land area),AG.LND.FRST.ZS,Marshall Islands,MHL,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222
Forest area (% of land area),AG.LND.FRST.ZS,Malaysia,MYS,67.86638259,67.62745396,67.38852534,67.14959671,66.91066809,66.67173946,66.43281084,66.19388221,65.95495358,65.71602496,65.28930148,64.86257799,64.43585451,64.00913103,63.58240755,64.33358697,65.0847664,65.83594582,66.58712525,67.33830467,67.38152488,67.42474509,67.4679653
Forest area (% of land area),AG.LND.FRST.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Lao PDR,LAO,75.96624783,75.48145581,74.99666378,74.51187175,74.02707972,73.54224437,73.05745234,72.57266031,72.08786828,71.60307626,71.90090988,72.19878683,72.49662045,72.7944974,73.09233102,73.91195841,74.73158579,75.55121317,76.37084055,77.19046794,78.01009532,78.8297227,79.64935009
Forest area (% of land area),AG.LND.FRST.ZS,"Korea, Rep.",KOR,65.95272652,65.86771719,65.78270786,65.69769853,65.6126892,65.52767987,65.44267054,65.35766121,65.27265188,65.18764255,64.9307422,64.82901126,64.75413223,64.67258831,64.58440888,64.49628406,64.4015683,64.26053798,64.14624099,63.99259488,63.9144297,63.75757576,63.60371822
Forest area (% of land area),AG.LND.FRST.ZS,"Korea, Dem. Rep.",PRK,67.05589237,66.00282369,64.949755,63.89668632,62.84361764,61.79054896,60.73748028,59.68441159,58.63134291,57.57827423,56.52520555,55.47213687,54.41906818,53.3659995,52.31293082,51.26152313,50.21011544,49.15870775,48.10730006,47.05589237,46.00116269,44.94643302,43.89170335
Forest area (% of land area),AG.LND.FRST.ZS,Kiribati,KIR,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Forest area (% of land area),AG.LND.FRST.ZS,Japan,JPN,68.41086122,68.390565,68.37026879,68.34997257,68.32967636,68.32812071,68.30781893,68.28751715,68.26721536,68.24691358,68.27928669,68.31165981,68.34403292,68.37640604,68.40877915,68.42578875,68.44279835,68.45980796,68.47681756,68.48443286,68.47910466,68.47377661,68.46938776
Forest area (% of land area),AG.LND.FRST.ZS,Indonesia,IDN,64.38139294,63.32507162,62.26875031,61.212429,60.15610769,59.09978637,58.04346506,56.98714375,55.93082244,54.87450112,54.70315803,54.53181495,54.36047186,54.18912877,54.01778568,53.63966063,53.26153557,52.88341052,52.50528547,52.12716042,51.74936657,51.37157272,50.99377888
Forest area (% of land area),AG.LND.FRST.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Guam,GUM,46.2962963,46.2962963,46.2962963,46.2962963,46.2962963,46.2962963,46.2962963,46.2962963,46.2962963,46.2962963,46.2962963,46.2962963,46.2962963,46.2962963,46.2962963,46.2962963,46.2962963,46.2962963,46.2962963,46.2962963,46.2962963,46.2962963,46.2962963
Forest area (% of land area),AG.LND.FRST.ZS,French Polynesia,PYF,16.39344262,17.75956284,19.12568306,20.49180328,21.8579235,23.22404372,24.59016393,25.95628415,27.32240437,28.68852459,30.05464481,31.42076503,32.78688525,34.15300546,35.51912568,36.8852459,38.25136612,39.61748634,40.98360656,42.34972678,42.34972678,42.34972678,42.34972678
Forest area (% of land area),AG.LND.FRST.ZS,Fiji,FJI,52.30706076,52.45812808,52.60864806,52.75971538,52.91023536,53.06075534,53.21182266,53.36234264,53.51340996,53.66392994,53.84783799,54.03229338,54.21620142,54.40065681,54.58456486,54.53694581,54.48877942,54.44116037,54.39354132,54.34592228,54.61193213,54.87794198,55.14395183
Forest area (% of land area),AG.LND.FRST.ZS,China,CHN,16.94954757,17.16108753,17.37262749,17.58416744,17.79572636,18.00728572,18.21882613,18.43036653,18.64190694,18.85346743,19.19525654,19.53703608,19.87881463,20.22059258,20.56237163,20.72356189,20.88475261,21.045942,21.20713094,21.36832033,21.53259018,21.69686003,21.86112988
Forest area (% of land area),AG.LND.FRST.ZS,Cambodia,KHM,72.53682302,71.74484478,70.95286653,70.16088828,69.36891004,68.57693179,67.78495355,66.9929753,66.20099705,65.40901881,64.4856107,63.56220258,62.63879447,61.71538636,60.79197825,60.070247,59.34851575,58.6267845,57.90505325,57.183322,56.46159075,55.73985951,55.01812826
Forest area (% of land area),AG.LND.FRST.ZS,Brunei Darussalam,BRN,78.06451613,77.76091082,77.4573055,77.15370019,76.85009488,76.54648956,76.24288425,75.93927894,75.63567362,75.33206831,75.028463,74.72485769,74.42125237,74.11764706,73.81404175,73.47248577,73.13092979,72.78937381,72.44781784,72.10626186,72.10626186,72.10626186,72.10626186
Forest area (% of land area),AG.LND.FRST.ZS,Australia,AUS,16.73600354,16.73990862,16.7438137,16.74771878,16.75162386,16.75552894,16.75943402,16.7633391,16.76724418,16.77114927,16.73990862,16.70866798,16.67742733,16.64618669,16.61494604,16.499616,16.38428596,16.26895591,16.15362587,16.03829582,16.07838798,16.11848014,16.1585723
Forest area (% of land area),AG.LND.FRST.ZS,American Samoa,ASM,91.75,91.6,91.45,91.25,91.1,90.95,90.75,90.6,90.4,90.25,90.1,89.9,89.75,89.55,89.4,89.25,89.05,88.9,88.75,88.55,88.4,88.2,88.05
Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,Timor-Leste,TMP,..,..,..,..,..,..,..,..,..,..,..,7.986187845,..,..,..,..,..,..,..,..,..,..,..
Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,Philippines,PHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.333333333,8.227311281,9.067443797,9.396694215,9.107438017,9.265905383,..,..
Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
